url_length,hostname_length,path_length,query_length,num_dots,num_hyphens,num_underscores,num_slashes,num_at_symbol,num_question_marks,num_equals,num_ampersand,num_percent,num_digits,digit_ratio,has_https,has_ip_address,subdomain_depth,path_depth,hostname_has_hyphen,tld_in_path,shannon_entropy,suspicious_keyword_count,Label
55,20,27,0,2,4,0,5,0,0,0,0,0,6,0.10909090909090909,1,0,1,3,0,0,4.358074714661133,0,0
175,15,108,43,2,1,0,7,0,1,3,2,0,21,0.12,1,0,1,5,0,0,5.62519877301606,0,1
54,14,32,0,2,0,1,5,0,0,0,0,0,0,0.0,1,0,1,3,0,0,4.327228540500491,0,0
110,74,1,26,4,0,0,3,0,1,1,0,0,13,0.11818181818181818,1,0,2,0,0,0,4.833087387735185,0,1
97,23,66,0,3,0,0,5,0,0,0,0,0,7,0.07216494845360824,1,0,2,2,0,0,4.6908315399263785,0,1
28,10,11,0,2,0,0,3,0,0,0,0,0,0,0.0,0,0,0,1,0,0,3.910232940673184,0,0
71,11,52,0,1,1,0,4,0,0,0,0,0,5,0.07042253521126761,1,0,0,2,1,0,5.015531274251428,0,1
65,18,40,0,3,0,1,6,0,0,0,0,0,2,0.03076923076923077,0,0,1,4,0,0,4.345541375187055,0,0
72,10,54,0,1,2,0,8,0,0,0,0,0,0,0.0,1,0,0,6,0,0,4.087533898777074,0,0
27,11,9,0,1,0,0,3,0,0,0,0,0,0,0.0,0,0,0,1,0,0,4.060262039120378,0,1
84,76,0,0,3,1,0,2,0,0,0,0,0,14,0.16666666666666666,1,0,2,0,1,0,4.714128292889142,0,1
47,28,11,0,3,0,0,5,0,0,0,0,0,1,0.02127659574468085,1,0,2,2,0,0,4.487802351945349,0,1
49,22,19,0,2,0,0,4,0,0,0,0,0,0,0.0,1,0,1,1,0,0,4.200746323397978,0,1
39,16,15,0,2,0,0,5,0,0,0,0,0,0,0.0,1,0,1,2,0,0,4.109138039864114,0,0
52,43,1,0,3,3,0,3,0,0,0,0,0,4,0.07692307692307693,1,0,2,0,1,0,4.443053603040051,0,1
107,23,76,0,2,8,0,5,0,0,0,0,0,20,0.18691588785046728,1,0,1,3,0,0,4.736069534203343,0,0
21,14,0,0,2,0,0,2,0,0,0,0,0,0,0.0,0,0,1,0,0,0,3.725650756112093,0,1
69,27,35,0,5,3,0,7,0,0,0,0,0,1,0.014492753623188406,0,0,1,5,1,0,4.238818211985495,0,0
58,12,12,25,3,0,0,3,0,1,1,0,1,7,0.1206896551724138,1,0,1,1,0,0,4.67187776203324,0,0
35,19,8,0,2,0,0,3,0,0,0,0,0,7,0.2,1,0,1,1,0,0,4.321721231045239,0,0
61,38,11,0,4,0,0,3,0,0,0,0,0,5,0.08196721311475409,0,0,2,1,0,0,4.706622018496374,0,0
145,17,17,102,2,2,6,3,0,1,5,4,0,4,0.027586206896551724,1,0,1,1,0,0,4.611167623540808,0,0
54,16,31,0,2,0,0,6,0,0,0,0,0,2,0.037037037037037035,0,0,0,4,0,0,4.1876802709951235,0,1
100,39,53,0,6,5,0,5,0,0,0,0,0,11,0.11,1,0,5,2,0,0,4.614855726748473,0,0
27,18,1,0,2,0,0,3,0,0,0,0,0,1,0.037037037037037035,1,0,1,0,0,0,3.8282375018429557,0,1
63,43,12,0,3,1,0,3,0,0,0,0,0,21,0.3333333333333333,1,0,1,1,1,0,4.572462566928204,0,1
20,5,7,0,1,0,0,3,0,0,0,0,0,2,0.1,1,0,0,1,0,0,3.7841837197791888,0,1
47,10,14,14,2,0,0,5,0,1,1,0,0,15,0.3191489361702128,1,0,1,2,0,0,4.679707671278408,0,0
38,29,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,0,0,0,4.14860021052734,0,1
41,9,12,11,2,1,0,5,0,1,2,1,0,2,0.04878048780487805,1,0,1,3,0,0,4.342682724753771,0,0
38,13,18,0,2,1,0,4,0,0,0,0,0,0,0.0,0,0,1,1,0,0,4.201231789474709,0,0
100,19,73,0,2,1,0,5,0,0,0,0,0,8,0.08,1,0,0,3,1,0,4.824471011933579,0,1
95,23,64,0,2,8,0,5,0,0,0,0,0,24,0.25263157894736843,1,0,1,3,0,0,4.700412688396014,0,0
81,16,57,0,2,8,0,4,0,0,0,0,0,2,0.024691358024691357,1,0,1,2,0,0,4.327099157489579,0,0
49,30,11,0,4,0,0,3,0,0,0,0,0,0,0.0,1,0,2,1,0,0,4.149925405118935,0,0
186,29,149,0,2,20,0,5,0,0,0,0,0,0,0.0,1,0,1,2,0,0,4.237988950676323,1,0
91,11,72,0,3,1,0,5,0,0,0,0,0,17,0.18681318681318682,1,0,0,3,1,0,5.251993200914793,0,1
25,17,0,0,2,0,0,2,0,0,0,0,0,0,0.0,1,0,1,0,0,0,4.053660689688185,0,1
32,14,11,0,3,0,0,3,0,0,0,0,0,0,0.0,0,0,1,1,0,0,3.694548827786958,0,0
175,15,108,43,2,1,0,7,0,1,3,2,0,22,0.12571428571428572,1,0,1,5,0,0,5.419778761694643,0,1
282,11,25,237,3,10,3,5,0,1,5,4,6,67,0.2375886524822695,1,0,0,3,0,0,5.447960106733041,2,0
50,14,28,0,2,1,0,5,0,0,0,0,0,7,0.14,1,0,1,3,0,0,4.44637013015618,0,0
167,15,108,35,2,1,0,7,0,1,3,2,0,16,0.09580838323353294,1,0,1,5,0,0,5.4504390632475435,0,1
63,16,39,0,2,2,0,5,0,0,0,0,0,0,0.0,1,0,1,3,0,0,4.203902551866716,0,1
88,14,66,0,2,7,0,4,0,0,0,0,0,11,0.125,1,0,1,2,0,0,4.806206864362406,0,0
78,19,51,0,1,0,0,7,0,0,0,0,0,8,0.10256410256410256,1,0,0,4,0,0,4.412991484336474,0,0
68,16,44,0,4,0,0,8,0,0,0,0,0,0,0.0,1,0,1,6,0,0,3.9879311358016873,0,1
76,21,47,0,2,0,0,10,0,1,0,0,0,26,0.34210526315789475,0,0,1,7,0,0,4.741642488245495,0,0
36,19,9,0,2,0,0,3,0,0,0,0,0,8,0.2222222222222222,1,0,1,1,0,0,4.329239931817578,0,0
126,26,92,0,2,2,0,4,0,0,0,0,27,25,0.1984126984126984,1,0,1,2,0,0,4.4058906188710605,0,0
35,26,1,0,2,0,0,3,0,0,0,0,0,3,0.08571428571428572,1,0,1,0,0,0,4.221441945207327,0,1
27,14,5,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,1,0,0,3.6023165585055525,0,1
46,11,27,0,1,4,0,5,0,0,0,0,0,7,0.15217391304347827,1,0,0,2,0,0,4.412270315214323,0,0
40,16,16,0,2,0,0,4,0,0,0,0,0,7,0.175,1,0,1,2,0,0,4.3153115322251026,0,0
90,16,66,0,3,2,0,6,0,0,0,0,3,16,0.17777777777777778,1,0,1,4,0,0,4.5745352528593495,0,0
77,32,38,0,3,1,0,6,0,0,0,0,0,2,0.025974025974025976,0,0,1,4,0,0,4.430213776444758,0,0
97,11,78,0,2,1,0,5,0,0,0,0,0,5,0.05154639175257732,1,0,0,3,1,0,5.03173620364636,0,1
76,10,58,0,2,5,0,7,0,0,0,0,0,5,0.06578947368421052,1,0,1,5,0,0,4.454760737950244,0,0
60,51,1,0,3,4,0,3,0,0,0,0,0,6,0.1,1,0,2,0,1,0,4.583822629187615,0,1
81,14,59,0,9,3,0,7,0,0,0,0,0,11,0.13580246913580246,1,0,1,5,0,0,4.334186540635003,0,0
40,21,11,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,0,1,0,0,4.058694969562842,0,0
41,13,20,0,2,1,0,6,0,0,0,0,0,0,0.0,1,0,1,4,0,0,4.0251327245427015,0,0
103,15,1,78,4,4,4,3,0,1,2,1,1,1,0.009708737864077669,1,0,1,0,0,0,4.599054052153747,0,0
115,16,32,58,2,2,1,7,0,1,3,2,1,11,0.09565217391304348,1,0,1,5,1,0,5.162845511815369,0,0
72,7,7,49,1,0,0,3,0,1,1,0,0,4,0.05555555555555555,1,0,0,1,0,0,5.308270834535263,0,1
50,10,32,0,2,2,0,4,0,0,0,0,0,4,0.08,1,0,1,2,0,0,4.408367439558377,0,0
64,29,27,0,2,2,0,5,0,0,0,0,0,0,0.0,1,0,1,2,0,0,4.057864259867228,0,0
52,15,29,0,2,2,0,3,0,0,0,0,0,1,0.019230769230769232,1,0,1,1,0,0,4.265262978081656,0,0
27,9,10,0,1,0,0,3,0,0,0,0,0,4,0.14814814814814814,1,0,0,1,0,0,3.9861879650463043,0,0
42,13,22,0,2,0,0,5,0,0,0,0,0,0,0.0,0,0,1,3,0,0,3.8807949595558067,0,0
62,28,27,0,3,2,0,4,0,0,0,0,0,2,0.03225806451612903,0,0,1,2,1,0,4.3855127464162065,0,0
96,23,65,0,3,0,0,4,0,0,0,0,0,8,0.08333333333333333,1,0,2,2,0,0,4.779780407143146,0,1
163,10,103,41,2,10,2,9,0,1,2,1,0,19,0.1165644171779141,1,0,0,7,0,0,5.326694875768943,0,0
48,22,18,0,2,0,0,4,0,0,0,0,0,0,0.0,1,0,0,2,0,0,3.8975933661442608,0,1
84,76,0,0,3,1,0,2,0,0,0,0,0,6,0.07142857142857142,1,0,2,0,1,0,4.843351542559062,0,1
43,30,1,3,2,0,0,3,0,1,1,0,0,1,0.023255813953488372,1,0,1,0,0,0,4.297675800911846,0,1
141,30,103,0,5,11,0,9,0,0,0,0,0,14,0.09929078014184398,1,0,2,7,1,0,4.7038282003342875,0,0
175,15,108,43,2,1,0,7,0,1,3,2,0,18,0.10285714285714286,1,0,1,5,0,0,5.564791149746797,0,1
37,13,16,0,3,0,0,3,0,0,0,0,0,0,0.0,1,0,1,1,0,0,4.073261473269281,0,1
52,14,1,28,4,0,0,3,0,1,1,0,0,1,0.019230769230769232,1,0,1,0,0,0,4.351613458767677,0,0
72,43,21,0,3,1,0,3,0,0,0,0,0,20,0.2777777777777778,1,0,1,1,1,0,4.822790022835495,0,1
72,12,52,0,1,5,0,4,0,0,0,0,0,0,0.0,1,0,0,2,0,0,4.273820752900348,0,0
40,31,1,0,2,1,0,3,0,0,0,0,0,6,0.15,1,0,1,0,1,0,4.446439344671016,0,1
121,15,1,96,2,19,11,3,0,1,2,1,0,14,0.11570247933884298,1,0,1,0,0,0,4.908598506072171,0,0
102,10,84,0,1,11,0,7,0,0,0,0,0,8,0.0784313725490196,1,0,0,5,0,0,4.52354037458968,0,0
23,14,1,0,2,0,0,3,0,0,0,0,0,1,0.043478260869565216,1,0,1,0,0,0,3.7950885863977324,0,1
61,43,10,0,3,1,0,3,0,0,0,0,0,23,0.3770491803278688,1,0,1,1,1,0,4.700267665006136,0,1
178,15,108,46,3,1,3,7,0,1,4,3,0,16,0.0898876404494382,1,0,1,5,0,0,5.527579272305047,0,1
33,24,1,0,2,1,0,3,0,0,0,0,0,3,0.09090909090909091,1,0,1,0,1,0,3.980169407880764,0,1
42,19,1,13,2,0,1,3,0,1,1,0,0,6,0.14285714285714285,1,0,1,0,0,0,4.57649212500518,0,0
1122,18,17,1078,11,0,4,5,0,1,10,9,62,310,0.27629233511586454,1,0,1,3,0,0,5.4438740007397355,2,0
20,12,0,0,2,0,0,2,0,0,0,0,0,0,0.0,1,0,1,0,0,0,3.546439344671015,0,0
31,9,14,0,1,0,0,5,0,0,0,0,0,0,0.0,1,0,0,2,0,0,3.92599298842148,0,0
35,26,1,0,2,1,0,3,0,0,0,0,0,6,0.17142857142857143,1,0,1,0,1,0,4.321721231045239,0,1
72,19,45,0,3,5,0,5,0,0,0,0,0,0,0.0,1,0,2,3,0,0,4.360382871862985,0,0
73,12,53,0,2,10,0,4,0,0,0,0,0,1,0.0136986301369863,1,0,1,2,0,0,4.274092073510644,1,0
32,23,1,0,2,1,0,3,0,0,0,0,0,0,0.0,1,0,1,0,1,0,3.878928031846024,0,1
59,9,42,0,1,0,1,6,0,0,0,0,0,0,0.0,1,0,0,4,0,0,4.31194754998799,0,0
158,15,108,26,3,3,0,7,0,1,2,1,0,16,0.10126582278481013,1,0,1,5,0,0,5.5227859293516275,0,1
34,15,11,0,3,0,0,3,0,0,0,0,0,0,0.0,1,0,1,1,0,0,3.8143977672755076,0,0
57,9,40,0,1,0,0,5,0,0,0,0,0,22,0.38596491228070173,1,0,0,2,0,0,4.398703944658522,0,0
39,15,16,0,2,0,0,3,0,0,0,0,0,15,0.38461538461538464,1,0,1,1,0,0,4.214262795507958,0,0
34,25,1,0,2,1,0,3,0,0,0,0,0,6,0.17647058823529413,1,0,1,0,1,0,4.373796296941798,0,1
41,32,1,0,2,1,0,3,0,0,0,0,0,6,0.14634146341463414,1,0,1,0,1,0,4.521828528850024,0,1
32,19,5,0,4,0,0,3,0,0,0,0,0,4,0.125,1,0,3,1,0,0,3.9917292966721747,0,1
392,24,7,353,3,0,0,4,0,1,1,0,1,44,0.11224489795918367,0,0,2,1,0,0,5.013468925909396,0,1
84,76,0,0,3,1,0,2,0,0,0,0,0,10,0.11904761904761904,1,0,2,0,1,0,4.866970442189974,0,1
92,19,65,0,1,1,0,4,0,0,0,0,0,6,0.06521739130434782,1,0,0,2,1,0,4.709150240278882,0,1
71,34,29,0,3,2,0,6,0,0,0,0,0,0,0.0,1,0,1,4,1,0,4.251053373197413,1,1
89,29,52,0,3,5,0,5,0,0,0,0,0,6,0.06741573033707865,1,0,1,3,1,0,4.487620449373532,0,0
36,14,14,0,2,0,0,4,0,0,0,0,0,0,0.0,1,0,1,2,0,0,3.8847954873731334,0,0
35,9,18,0,1,0,0,3,0,0,0,0,0,3,0.08571428571428572,1,0,0,1,0,0,4.686146588249909,0,0
30,16,6,0,2,0,0,3,0,0,0,0,0,5,0.16666666666666666,1,0,1,1,0,0,4.1898980954642875,0,0
174,14,152,0,2,17,0,5,0,0,0,0,0,0,0.0,1,0,1,3,0,0,4.383245276989084,0,0
34,13,13,0,1,0,0,4,0,0,0,0,0,7,0.20588235294117646,1,0,0,2,0,0,4.300554385304355,0,0
175,15,108,43,2,1,0,7,0,1,3,2,0,22,0.12571428571428572,1,0,1,5,0,0,5.519085605303796,0,1
77,11,58,0,3,9,0,3,0,0,0,0,0,8,0.1038961038961039,1,0,1,1,0,0,4.251532931252368,0,0
37,13,16,0,2,0,0,6,0,0,0,0,0,0,0.0,1,0,1,3,0,0,3.9927087708004674,0,0
92,19,65,0,1,1,0,4,0,0,0,0,0,7,0.07608695652173914,1,0,0,2,1,0,4.885058429735867,0,1
92,19,65,0,1,1,0,4,0,0,0,0,0,6,0.06521739130434782,1,0,0,2,1,0,4.776081999855836,0,1
84,76,0,0,3,1,0,2,0,0,0,0,0,12,0.14285714285714285,1,0,2,0,1,0,4.790312362894373,0,1
88,80,0,0,3,0,0,2,0,0,0,0,0,10,0.11363636363636363,1,0,2,0,0,0,4.8885358123017575,0,1
62,43,11,0,3,1,0,3,0,0,0,0,0,18,0.2903225806451613,1,0,1,1,1,0,4.566885528639377,0,1
39,13,18,0,2,1,0,4,0,0,0,0,0,0,0.0,1,0,1,2,0,0,3.9578525390977006,0,0
89,21,60,0,3,2,1,7,0,0,0,0,0,4,0.0449438202247191,1,0,1,5,1,0,4.90534446026013,0,0
41,32,1,0,2,2,0,3,0,0,0,0,0,12,0.2926829268292683,1,0,1,0,1,0,4.4153766269817245,0,1
109,23,78,0,4,0,0,5,0,0,0,0,0,9,0.08256880733944955,1,0,2,3,0,0,4.887214202559517,0,1
35,16,11,0,3,0,0,3,0,0,0,0,0,0,0.0,1,0,1,1,0,0,3.9572958738405686,0,0
84,76,0,0,3,1,0,2,0,0,0,0,0,6,0.07142857142857142,1,0,2,0,1,0,4.632025948219621,0,1
117,15,59,34,4,0,2,8,0,1,3,2,1,15,0.1282051282051282,1,0,1,6,0,1,5.088283578865301,0,0
74,10,56,0,3,8,0,5,0,0,0,0,0,10,0.13513513513513514,1,0,1,3,0,0,4.439051596835783,0,0
33,24,1,0,2,1,0,3,0,0,0,0,0,6,0.18181818181818182,1,0,1,0,1,0,4.3319766949849114,0,1
51,16,27,0,2,1,0,6,0,0,0,0,0,0,0.0,1,0,1,3,0,0,4.157048625988275,0,0
23,8,7,0,1,0,0,3,0,0,0,0,0,0,0.0,1,0,0,1,0,0,3.8820451081368628,0,1
168,15,1,143,9,0,6,3,0,1,3,2,0,98,0.5833333333333334,1,0,1,0,0,0,4.529736014817832,0,0
55,33,1,12,2,2,1,3,0,1,1,0,0,2,0.03636363636363636,1,0,1,0,1,0,4.431562787024158,0,0
151,14,119,9,2,1,12,8,0,1,1,0,0,9,0.059602649006622516,1,0,1,6,0,0,5.144066449404013,0,0
72,15,49,0,2,6,0,4,0,0,0,0,0,0,0.0,1,0,1,2,0,0,4.195103225614511,0,0
111,11,92,0,2,10,0,7,0,0,0,0,0,0,0.0,1,0,1,5,0,0,4.190107156105675,0,0
46,13,25,0,2,5,0,3,0,0,0,0,0,0,0.0,1,0,1,1,0,0,4.05869069550801,0,0
193,12,35,138,2,2,0,5,0,1,1,0,24,96,0.49740932642487046,0,0,1,3,0,0,3.78689521829723,0,0
36,27,1,0,2,0,0,3,0,0,0,0,0,2,0.05555555555555555,1,0,1,0,0,0,4.273684376262022,0,1
34,13,13,0,1,0,0,4,0,0,0,0,0,7,0.20588235294117646,1,0,0,2,0,0,4.160704752887782,0,0
62,24,31,0,3,0,0,6,0,0,0,0,0,2,0.03225806451612903,0,0,1,4,0,0,4.331144850982186,0,1
40,10,1,20,3,0,0,3,0,1,1,0,0,0,0.0,1,0,0,0,0,0,4.315311532225102,0,0
43,14,1,19,3,0,0,3,0,1,1,0,0,1,0.023255813953488372,1,0,1,0,0,0,4.326631905512695,0,0
49,30,11,0,5,1,0,3,0,0,0,0,0,2,0.04081632653061224,1,0,3,1,1,0,4.170405763846494,0,0
77,13,56,0,2,5,0,7,0,0,0,0,0,0,0.0,1,0,1,5,0,0,4.176504600428006,0,0
425,73,12,332,9,4,5,16,0,2,14,13,1,25,0.058823529411764705,0,0,1,2,1,0,5.010170285372443,0,0
746,25,43,669,4,4,1,4,0,1,2,1,21,133,0.17828418230563003,1,0,1,2,0,0,5.955228399281399,1,0
100,11,18,62,3,0,0,4,0,1,1,0,5,7,0.07,1,0,0,2,0,0,4.57401719635741,2,0
63,44,11,0,4,2,0,3,0,0,0,0,0,4,0.06349206349206349,1,0,2,1,1,0,4.421513757335712,0,0
84,76,0,0,3,1,0,2,0,0,0,0,0,11,0.13095238095238096,1,0,2,0,1,0,4.841389673078342,0,1
39,21,11,0,2,0,0,3,0,0,0,0,0,0,0.0,0,0,1,1,0,0,4.002348372264614,0,1
89,80,1,0,3,0,0,3,0,0,0,0,0,7,0.07865168539325842,1,0,2,0,0,0,4.748433605247087,0,1
305,20,277,0,3,11,13,9,0,0,0,0,0,25,0.08196721311475409,1,0,1,7,0,0,4.767653812412221,0,0
74,20,46,0,2,5,0,6,0,0,0,0,0,15,0.20270270270270271,1,0,1,3,0,0,4.760015785004877,0,0
84,15,61,0,4,0,1,7,0,0,0,0,0,21,0.25,1,0,2,5,0,0,4.829219506753193,0,0
56,14,17,16,3,1,0,4,0,2,0,0,0,15,0.26785714285714285,1,0,1,2,0,0,4.597097109364438,0,0
38,13,1,15,1,0,1,3,0,1,1,0,0,6,0.15789473684210525,1,0,0,0,0,0,4.534258685055066,0,0
59,51,0,0,3,4,0,2,0,0,0,0,0,2,0.03389830508474576,1,0,2,0,1,0,4.305769109706631,0,1
34,15,11,0,3,0,0,3,0,0,0,0,0,0,0.0,1,0,1,1,0,0,3.8143977672755076,0,0
67,18,35,5,2,3,0,5,0,1,1,0,0,0,0.0,1,0,1,3,0,0,4.315964101410288,0,0
52,21,23,0,2,0,0,5,0,0,0,0,0,0,0.0,1,0,1,3,0,0,4.378727103656466,0,0
27,11,8,0,1,0,0,3,0,0,0,0,0,0,0.0,1,0,0,1,0,0,3.754163427768882,0,1
27,18,1,0,2,0,0,3,0,0,0,0,0,2,0.07407407407407407,1,0,1,0,0,0,3.9582291686698787,0,1
71,11,52,0,1,1,0,4,0,0,0,0,0,11,0.15492957746478872,1,0,0,2,1,0,4.880184225315699,0,1
35,15,13,0,1,0,0,4,0,0,0,0,0,0,0.0,0,0,0,2,0,0,3.8401568604088583,0,0
24,17,0,0,2,0,0,2,0,0,0,0,0,0,0.0,0,0,1,0,0,0,3.9387218755408675,0,1
34,25,1,0,2,1,0,3,0,0,0,0,0,6,0.17647058823529413,1,0,1,0,1,0,4.231009444816111,0,1
51,14,4,24,2,0,0,4,0,1,1,0,0,3,0.058823529411764705,1,0,1,1,0,0,4.618024606465275,0,0
67,7,52,0,1,0,0,4,0,0,0,0,0,9,0.13432835820895522,1,0,0,2,0,0,5.252218667875967,0,1
24,6,11,0,1,0,0,3,0,0,0,0,1,4,0.16666666666666666,0,0,0,1,0,0,3.990601562950723,0,0
82,15,26,32,2,0,1,5,0,1,2,1,0,0,0.0,1,0,1,2,0,0,4.375921829666152,0,0
37,21,8,0,2,1,0,3,0,0,0,0,0,1,0.02702702702702703,1,0,1,1,0,0,4.023661393171458,0,1
27,18,1,0,2,0,0,3,0,0,0,0,0,3,0.1111111111111111,1,0,1,0,0,0,3.750464706653701,0,1
41,29,4,0,2,1,0,4,0,0,0,0,0,1,0.024390243902439025,1,0,1,1,1,0,4.277926089825634,0,1
78,32,21,0,6,0,0,4,1,0,0,0,0,2,0.02564102564102564,1,0,2,1,0,1,4.812404103611208,0,1
76,20,12,36,3,0,0,4,0,1,4,3,0,3,0.039473684210526314,0,0,1,2,0,0,4.646735612500021,0,0
50,14,29,0,3,0,0,5,0,0,0,0,0,0,0.0,0,0,1,3,0,0,4.170881379939833,0,0
58,14,36,0,2,1,0,6,0,0,0,0,0,1,0.017241379310344827,1,0,1,3,0,0,4.213151850019681,0,0
49,9,32,0,6,1,0,4,0,0,0,0,0,3,0.061224489795918366,1,0,0,2,0,0,4.198708252579409,0,0
89,15,66,0,4,0,1,8,0,0,0,0,0,22,0.24719101123595505,1,0,2,6,0,0,4.850506431931631,0,0
46,27,11,0,3,1,0,3,0,0,0,0,0,0,0.0,1,0,1,1,1,0,4.0498565225391685,0,0
38,10,20,0,2,1,0,4,0,0,0,0,0,1,0.02631578947368421,1,0,1,2,0,0,4.007942895581381,0,0
92,24,60,0,2,4,0,7,0,0,0,0,0,10,0.10869565217391304,1,0,1,5,0,0,4.484008462863697,0,0
111,10,2,90,2,2,2,3,0,1,1,0,0,12,0.10810810810810811,1,0,1,1,0,0,5.698481267325386,0,0
76,10,58,0,1,7,0,4,0,0,0,0,0,0,0.0,1,0,0,2,0,0,4.246991659768391,0,0
32,25,0,0,2,0,0,2,0,0,0,0,0,0,0.0,0,0,1,0,0,0,4.113608500731241,0,1
38,11,19,0,2,1,0,4,0,0,0,0,0,0,0.0,1,0,1,2,0,0,4.135699552746469,0,0
34,25,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,0,0,0,4.2339466645252255,0,1
28,10,10,0,1,0,0,3,0,0,0,0,0,0,0.0,1,0,0,1,0,0,3.306783049521764,0,1
306,15,13,269,5,2,4,4,0,1,5,4,9,24,0.0784313725490196,1,0,1,2,0,0,5.369398037049911,1,0
33,24,1,0,3,0,0,3,0,0,0,0,0,0,0.0,1,0,2,0,0,0,3.98319563424773,0,1
37,25,1,3,3,0,0,3,0,1,1,0,0,10,0.2702702702702703,0,0,2,0,0,0,4.5332493113410095,0,1
30,11,11,0,3,0,0,3,0,0,0,0,0,1,0.03333333333333333,1,0,1,1,0,0,3.7274213294333802,0,0
65,10,47,0,2,8,0,4,0,0,0,0,0,11,0.16923076923076924,1,0,1,2,0,0,4.481768343991261,0,0
54,45,1,0,2,0,0,3,0,0,0,0,0,23,0.42592592592592593,1,0,1,0,0,0,4.573879400111296,0,1
175,15,108,43,2,3,2,7,0,1,3,2,0,14,0.08,1,0,1,5,0,0,5.4771143026298175,0,1
65,13,44,0,2,3,0,5,0,0,0,0,0,0,0.0,1,0,1,2,0,0,4.438246475940331,0,0
63,12,38,4,3,1,2,7,0,1,1,0,0,6,0.09523809523809523,1,0,1,5,0,0,4.635290440262069,0,0
36,11,17,0,1,0,0,3,0,0,0,0,0,10,0.2777777777777778,1,0,0,1,0,0,4.308270834535259,0,0
38,16,14,0,2,0,0,5,0,0,0,0,0,3,0.07894736842105263,1,0,1,2,0,0,4.165837632423486,0,0
65,13,9,34,3,0,4,3,0,1,1,0,0,5,0.07692307692307693,1,0,1,1,0,0,4.5876234904718185,0,0
76,21,47,0,2,0,0,10,0,1,0,0,0,26,0.34210526315789475,0,0,1,7,0,0,4.695461238188561,0,0
56,9,39,0,1,3,0,5,0,0,0,0,0,0,0.0,1,0,0,2,0,0,4.208680146426704,0,0
52,43,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,0,0,0,4.029404083726071,0,1
37,28,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,0,0,0,4.208924987016684,0,1
24,15,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,0,0,0,3.772055208874201,0,1
99,19,72,0,1,1,0,5,0,0,0,0,0,5,0.050505050505050504,1,0,0,3,1,0,4.727559337505518,0,1
176,12,35,120,2,2,0,5,0,1,2,1,18,73,0.4147727272727273,1,0,1,3,0,0,4.194711555493563,0,0
38,18,12,0,3,1,0,3,0,0,0,0,0,0,0.0,1,0,1,1,0,0,4.221097250057958,0,1
70,11,51,0,1,8,0,5,0,0,0,0,0,0,0.0,1,0,0,2,0,0,4.250712218568286,0,0
61,19,35,0,2,2,0,6,0,0,0,0,0,0,0.0,0,0,1,3,0,0,4.303550764346798,0,0
32,23,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,0,0,0,4.140319531114783,0,1
35,26,1,0,3,0,0,3,0,0,0,0,0,4,0.11428571428571428,1,0,2,0,0,0,4.1998737308597995,0,1
22,15,0,0,2,0,0,2,0,0,0,0,0,0,0.0,0,0,1,0,0,0,3.606936732175321,0,1
65,57,1,0,4,5,0,3,0,0,0,0,0,2,0.03076923076923077,0,0,3,0,1,0,4.410550028866789,0,0
111,19,84,0,2,1,0,5,0,0,0,0,0,10,0.09009009009009009,1,0,0,3,1,0,4.875057029341078,0,1
28,14,7,0,2,0,0,3,0,0,0,0,0,0,0.0,0,0,1,1,0,0,3.896291529045929,0,0
64,12,44,0,2,4,0,5,0,0,0,0,0,0,0.0,1,0,1,3,0,0,4.201008938909887,0,0
45,26,11,0,3,0,0,3,0,0,0,0,0,0,0.0,1,0,1,1,0,0,4.110987196609283,0,0
75,16,1,49,2,0,1,3,0,1,4,3,3,3,0.04,1,0,1,0,0,0,4.42481569121391,0,0
66,11,1,45,2,0,2,3,0,1,4,3,0,6,0.09090909090909091,1,0,1,0,0,0,4.697517558910257,0,0
47,13,26,0,2,0,0,6,0,0,0,0,0,3,0.06382978723404255,1,0,1,4,0,0,4.367898691873013,0,0
111,19,84,0,2,2,0,5,0,0,0,0,0,13,0.11711711711711711,1,0,0,3,1,0,4.844922092692913,0,1
31,22,1,0,2,0,0,3,0,0,0,0,0,0,0.0,1,0,1,0,0,0,3.772609520609756,0,1
108,16,84,0,2,4,0,7,0,0,0,0,0,41,0.37962962962962965,1,0,1,5,0,0,4.639594305062371,0,1
41,23,10,0,2,2,0,3,0,0,0,0,0,1,0.024390243902439025,1,0,1,1,0,0,3.8395317373613156,0,1
27,18,1,0,2,0,0,3,0,0,0,0,0,3,0.1111111111111111,1,0,1,0,0,0,3.8561962982193796,0,1
74,56,10,0,5,4,0,3,0,0,0,0,0,14,0.1891891891891892,1,0,3,1,1,0,4.761714393370726,0,0
78,11,59,0,2,1,0,6,0,0,0,0,0,1,0.01282051282051282,1,0,0,4,0,0,4.362155187216802,0,0
20,5,7,0,1,0,0,3,0,0,0,0,0,1,0.05,1,0,0,1,0,0,3.884183719779189,0,1
